user_id,track_id,active,campaign_type,user_type
hiiuvdnvmd9jkz8yjwq27txk9,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
gfd4hg2888o4z62lu4v6inpwz,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1225003840,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
bendigby,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
0csmdip0i3zpyiopup31izw84,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
zrmieiq23zpz5n24deeaw5jj5,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
gottrick,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
bobitooooo,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1199972319,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
qkknyo27aco1lcpysjlk0dpz9,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
markpainofficial,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
21qu45ta2xuzl44cjrj7wsydq,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
herrencetill,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
129051880,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
sam.ashton5,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
11155957855,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
onazyrd,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
si8seha4e82gwv470hiob2ka4,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
73b9znrbfc1xspa3vdq1x8od2,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
djcwdpplp64x30ssbiqujumbz,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
21wicvnv4p6ykilekarwtwyqq,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
seekingbeyond907,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
paulaandressak1,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
totoroandacid,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
t24zpbnbe679vu9vuz9oxr30m,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
dft73bz7owss3mncebwv2de9t,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
therealzeeb0,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
qpi6yq3e17hj7u7g320g8el9f,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
z1nb7srqa8g02fbdpq9yey9pn,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
12144376435,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
22sz4ek5bvzbbglwta7so25di,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1149444033,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,L
mari.vecchia,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
ro5fmyseeriaru2g6bctzqjha,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
efedermanli2001,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
swzoo7777,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
datsmuzik,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
yfb8gycvos6b1p805c16mjjha,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
ab35pgorof02detp3wp50ii1r,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
lmm0ogdla1o8ufr9jbb9048av,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1285923641,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
nik3g1exv34pyjbytuacbk2zm,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
4erydxjouz0krrni0eznglwn6,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
frankborwaerk,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
214xyshadznkrrz6ix7ylug4a,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
21gvpjjvsxfapipiefmvuhkhi,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
richardpjohn,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,L
1261927456,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
k1c5q80p6frwcclfuf4jhb1dt,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
gedeone1986,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
21keo2jxz5dwbxa5l434shrcq,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1122598691,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1156191282,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
21donqydz3pcm4pypzfeadluy,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
kaylaaburke,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
grrrlmusic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1123369465,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
zvsfi7m3igyhnp33cm9a0xhzd,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1119911815,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1166809770,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
11186458658,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
80v8llrzb9ko6l15ysnvt9yov,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
0jdn853ec69laga22xbnlfv4q,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
t4toysnmoya1eoqfw0utue9ii,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
aqi8nztynfadvilmb2q0elqey,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
greypiramides,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
887laenkuyg209a0svrvmzybb,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
shr1k55ey1igvpg84dsizj6bd,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
m8ya77w8egj4ykwboaapxtq51,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
gdtaitqnb7uwzajo66fzr8g2w,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
wjpiex3rw66da6se96fda2prb,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
blastyoficial,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
21jzvx3kkoql5ykmksjzhtqny,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
cristiansalvador9,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
byp7am78rgjv2tef3c7fqwcvs,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
tree_sah,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1268861830,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
22cind2sn4h24cgwwzxtm4rra,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1226732805,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
fcbq5s7i6nntzetvcrlzf8uno,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
hvskimusic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1128662749,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
31tey6pigo4xkymv6ucrqjv24dte,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
06p58ml7tycv65tx7w4azpjdr,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,L
31leaja3glli74wytsnphntkrusi,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
csqu2kflul8kkj3rdxvqr3v8e,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
nsu06hpt9mrbirnt7m0aboenm,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
6k86s5jg2nyne0tniw1bfyipb,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
lru9qeotlfugsagbxex9xy9ho,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
3167stm2bjroyxs3cmhxtzvahq4e,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
risf7i31fr5fk40ixcvummqsx,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
11139423936,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
sgm_spotify,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
31cponuo3pwklenxdg2ywhyz33cm,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1qxhz7nky0b5yy19oc322lb0j,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
corriemn01,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
ovfv84276s0cxjwf988ru88ck,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
akwq79vaimi8qd1qgkfszyfob,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
12136842265,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
garcimusiquality,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
8v6bko7udzpnp4zu3kofbz6j2,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1191967516,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
acdnw4dwoiocqke9vcc42owqx,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1239264788,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
ddt7ffaucgr6jkxshppq748t2,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
lorenzkoin,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
frasseck,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
11100934242,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
33835r29lhab57scpajkax74z,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1168162004,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
315a2vpl2mbojzzruvkzk5xhvkvm,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
gregbungle,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
9k9vzcpypwgxrdriknxqlflbo,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1126624462,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
31orb24vqlfk7mnpboxgbemlpv4e,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
matteo94s,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
juansaltarin,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
moenabz71,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
31b7kunofdcw64aqag3ovzvrzmm4,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1271834588,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
t263g1ar9r07rettmma254kz2,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
31sybloroiz7bfetps6ygyas6i7m,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
31qic4i6e5a4ctbhsakhr4wzdk2m,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
1175921791,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,L
lamkol,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
22lqojdnnsxtiytc3wygmrcrq,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
1298241659,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
122902023,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,U
1225102279,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
gsj72yjg5kvwne3gxizjm4tih,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
a17m40xt81l8sc6ths73fleza,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1218569401,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
y221dh4iq4il8qugkb45frjd8,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
lastdaydeafmusicwebzine,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
iwi9wpk6pwb0siv99j0l3y2pc,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
gysnoizerecordings,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
2275cpjtoullgwc2zfkcj4p5q,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
adishmerkin,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
soundkartell,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
1229620678,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
sounboination,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
hczuvshisow43ihlhywn35fqe,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11168375946,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
x60yfn30kb7jwh6kntm0d3brm,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,U
wgot27i6oem0aiv340fza0u5b,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
embyler28,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
caosmiguel,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1228372964,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
nathanh15,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
k2sf9ndv6qf0oi1anakpub6ic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1144807322,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
22htbq4n7nqx2opasxft7o4yq,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12141613034,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
30jq6ovdzmcyqvzpv0rop053s,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
216cwrb6d4z7fxxkyg24n7hby,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12149721709,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,U
4b2gks5rc9z8xw2bdvo1d9y7t,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
0l6t5isoiygzvv9ml952ruzxg,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1mc7axha4hfav6u93w97rphxs,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
music4freebitch,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
stimobeat,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12144269954,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
udqzwi93spknhctspg3haaf66,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11138377381,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
rdfosborne-gb,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12144370671,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,U
diego93ortega,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
miguelitojackson,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
2z9kpltmnhnvfcn9mgs0znhni,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
pxoo9f9zxw2al3c41xmckmmou,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
tnas2n0e4uluq6ckdciifaafi,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
31bzyruhaswa6lhq25mx6hutooim,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
21wh2xtdx4giqz6lbnbdwdgdq,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
31o7pcjbim3cisiquozxhtqplije,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
get_to_the_chorus,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
41alv0skccqx9i7dkov65dzts,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12165843304,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
c1k5zqnewsnvxnk2j9hwewamh,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
emmamcgann,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
r186hxt4kav2qxtr1d95br5s5,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1196664737,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
basrii1992,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
siew4gjw19um3yyrhuzb6h9uo,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
iz6v956108evdtsdupyipruyg,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
cbihh9u0a5m7exgf71df1atkj,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
93b0bjbt21w72yulnywblpklv,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
z0zp2iqbp5jfc4xje4gwltl7z,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
ajmorenouk,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
wduu976bgzjwdwrf427ozmo12,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
31qdfvidk3togkwg6zjyosww76fm,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
gryma,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
jeffreychanmusic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
r3wsyvekjflv84dik5739xpxf,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
hn3s7hr0kwnzso23cvu6ur1r9,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
rrxc7eam2bwuzwogs1wq9zlge,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
djrosierose,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11124919118,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
montossolutions,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
480nxfss1k75tzoeuy48rhiqf,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
16n2eew1g78m59ia1ix0pk3hg,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
ybmgao5pyqyppxuh45i9nd1ao,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
myriadrecords2014,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1222749769,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
jpd7llhlu9etpcp1is1juhv33,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
21xsnvg7vbejge7qdab5ezd2a,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
reyqvavf07koo5swmscvi40uh,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,U
diskone,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
irs5z2hd2dgo6xqyfxpkvevhx,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
saydp,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
c6cob6jgwhqjrlww3pmdcf8dm,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
21rnljespcw6xpmwfmqujlzcy,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
wy3pvk2hf5yompwgitilost8m,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
jqh0wvel20euakbybeq3a8e2s,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
31s2xajca6qct2p4b5cu3i6fgkrq,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
burneex,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
m3nt7rkg94221jg2sp26elpyg,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
6kqblob70ka9w0awkr0l6k9io,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
i5r6djp8iotyik1cedy0vxl4r,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
youbeatmusic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11132510176,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
9bf1hmiqjys4sjwsgvnpdsna9,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
monomrecords,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
21kfg31yfoqbvt3930vowbxv9,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
81om2icb4d11fuubv9c291uwp,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
mnomusicfido,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
lxgvhgekqaloht99x46vv2wfs,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
tbrk7bdsusex3oau601ag3bn5,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11140228101,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
lachima,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
dfwxkt8tlm2nscgtqk1dazybd,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
7a1odhna20xo2i4almwct3dno,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
213uwblhw3k66z3c4w2sdem6y,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
43g9ermejwxdburwic2zj42d5,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12187167337,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1243515629,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
hih9cagvq6hlc0zn5bduhpir0,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
quentin_23,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
xdqmepubxaq4hcf2mzy0gvvta,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
213ucajhtzyxkrpnq4js2de3y,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1168685291,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12147253872,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
gpnqk5abtd4kt7mlqh4z86osc,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
mvanvooght,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
bk1onj80oastjucw37mzyljc2,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
266b9yf38ddlb2f1kbajdh1u5,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
slavrecords,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
31wzmks6dgrzc7u7xdr5orayr7s4,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12a395bqzuvthp1qqpmunlaph,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
oqa9kvfs5vy2ac50f36ijxsgi,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
r5ypngjt8cbe85yjoskkghcei,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11129802087,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
wibr7ruev7vxvg6oedm4922s1,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
airwavemusic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
dunnfield,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
21u42s3svs7w3z67y63fmtkni,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
22o3kqfkfoossmapgaugdal2y,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
symphonos,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
kw4bua58ug3ma9u57ijd4byqt,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
lsvdjeomvtp3o3m1ih9e5gzzd,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
31e6a3jtpdfykifyvrgkfzczx4i4,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
31ty44uwsenduyvuaurbtajf7azi,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
berkbayraktar,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
qeu5fpvtdnwka8q07lizdru7p,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1239513940,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
roczz9book1nn8fy0ru34f16v,0Co1iTsQDbOA1YUkTa4G3j,1,Premium,U
udwqk6sik8mmyna19pq0o3w64,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
macifif,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12154660620,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
1199470347,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
o10fhwjcmurbdpdanpemvli08,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
alikiraz,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
p64dq7tnb8e2yzc45hke20les,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
talkaboutpopmusic.net,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
es4n7w8q8fnchb033eu14d3se,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
1288965006,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
indiemusicpromo,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
n1xsta,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
mariathegerman,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
kn09xls98th5n3b63k4kbqu2j,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
barnabycatterall,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
skorne13,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
mjaschmidt,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
uqo21j75fi9li637cz450rmjs,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
jq6zvcxfiz838cj3hbexvbmv6,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
dummymag,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
1144529319,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
willyammusic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
breakentersociety,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
chandlerwilliams13,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
ngdpkkoj7eq290b0a7ibe2wew,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
vrn0cvd6ll63q68jngujxb7wd,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
pokyah,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,P
1158852876,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
itzckn3un4oa6wecmohgge0yu,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11126176398,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
zepermusic,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12169654734,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
ixion77,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
enriquerv96,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
nkqjz10d3n8n5jz8zy0aql6x2,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
oe6r1ye28nu31snuazvgfgsol,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
movemycheese,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
premium123tiss,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
12744168,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
flexupcrew,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
fklava6kxf477j2nak4ga1d2b,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
bekypequi,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
11101143353,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
hrm6n7jae3p552cg323ia7etw,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
ft9jdg92ybdo3u2rp8w5m1xnv,0Co1iTsQDbOA1YUkTa4G3j,0,Premium,U
